account_article_source_id,time_published,time_created
1036536,1441944000,1441944258
1036535,1441944000,1441944258
1036537,1441944000,1441944258
1036538,1441944000,1441944258
1036539,1441944000,1441944259
1036540,1441944000,1441944260
1055189,1442116800,1442117425
1055190,1442116800,1442117425
1088248,1442374052,1442374334
1088401,1442376000,1442376243
1088399,1442376000,1442376243
1088400,1442376000,1442376243
1104134,1442462400,1442462452
1151105,1442721600,1442721720
1163389,1442374052,1442846059
1163390,1441944000,1442846060
1163391,1441339200,1442846061
1163392,1441252800,1442846062
1172726,1442894400,1442928844
1169703,1442376000,1442907689
1169704,1442376000,1442907689
1169705,1442116800,1442907689
1169706,1441944000,1442907693
1169707,1441944000,1442907693
1169708,1441944000,1442907693
1169709,1441741393,1442907694
1169710,1441512000,1442907695
1181257,1442980800,1442980869
1181258,1442980800,1442980869
1191778,1443067200,1443067360
1191779,1443067200,1443067360
1191780,1443067200,1443067360
1212693,1443198214,1443198233
1212785,1443198903,1443198932
1214151,1443209806,1443209916
1222264,1443326400,1443326550
1342253,1443209806,1444141776
1229025,1443326400,1443404767
1229026,1443209806,1443404769
1229027,1443198903,1443404769
1229028,1443198214,1443404769
1229029,1443067200,1443404769
1229030,1443067200,1443404770
1229031,1443067200,1443404770
1229032,1442980800,1443404770
1229033,1442980800,1443404770
1229034,1442894400,1443404770
1229035,1442721600,1443404770
1229036,1442462400,1443404771
1229037,1442376000,1443404771
1229038,1442376000,1443404771
1229039,1442376000,1443404771
1229040,1442374052,1443404771
1229041,1442116800,1443404771
1229042,1442116800,1443404771
1229043,1441944000,1443404772
1250042,1443500100,1443500295
1342251,1443500100,1444141776
1342252,1443326400,1444141776
1342257,1443067200,1444141776
1342258,1443067200,1444141776
1263649,1443500100,1443557286
1263650,1443326400,1443557288
1263651,1443209806,1443557290
1263652,1443198903,1443557291
1263653,1443198214,1443557291
1263654,1443067200,1443557291
1263655,1443067200,1443557291
1263656,1443067200,1443557291
1263657,1442980800,1443557291
1263658,1442980800,1443557292
1263659,1442894400,1443557292
1263660,1442721600,1443557292
1263661,1442462400,1443557292
1263662,1442376000,1443557292
1263663,1442374052,1443557292
1263664,1442116800,1443557293
1263665,1441944000,1443557293
1266653,1443585600,1443585770
1282259,1443672000,1443672133
1290580,1443732708,1443733601
1296858,1443758400,1443788609
1293157,1443758400,1443760193
1307083,1443931200,1443931349
1342247,1443758400,1444141773
1342245,1443931200,1444141771
1342246,1443758400,1444141773
1342248,1443732708,1444141775
1342249,1443672000,1444141775
1342250,1443585600,1444141776
1342254,1443198903,1444141776
1342255,1443198214,1444141776
1342256,1443067200,1444141776
1342259,1442980800,1444141776
1342260,1442980800,1444141777
1342261,1442894400,1444141777
1342262,1442721600,1444141777
1342263,1442462400,1444141779
1342264,1442376000,1444141781
1364690,1444276800,1444278014
1375952,1444363200,1444363537
1387812,1444449600,1444449718
1387813,1444449600,1444449718
