account_article_source_id,time_published,time_created
1030838,1441898029,1441898746
1041637,1441977411,1441977966
1043906,1441985787,1441988654
1065160,1442168007,1442215581
1068875,1442234910,1442237166
1070229,1442242278,1442244334
1093235,1442406357,1442409775
1094945,1442414695,1442417225
1159984,1442574835,1442823914
1134609,1442595434,1442596833
1139913,1442597395,1442600558
1147716,1442657902,1442658429
1159978,1442811021,1442823913
1159979,1442575083,1442823913
1159980,1442575045,1442823913
1159981,1442575003,1442823913
1159982,1442574949,1442823914
1159983,1442574902,1442823914
1161622,1442832109,1442834727
1162039,1442837120,1442837685
1162587,1442839956,1442841699
1164296,1442850137,1442851485
1168850,1442897529,1442899389
1171533,1442917621,1442920891
1172190,1442921303,1442925888
1172189,1442925510,1442925888
1173368,1442932127,1442932574
1173768,1442934140,1442935270
1174926,1442939694,1442941291
1183086,1442987969,1442995844
1184305,1443003568,1443004007
1185528,1443012038,1443012878
1186414,1443017807,1443018368
1186415,1443017180,1443018368
1186416,1443016346,1443018368
1186662,1443019703,1443020057
1196100,1443070401,1443099748
1217868,1443086952,1443255991
1196905,1443102144,1443104539
1196906,1443098293,1443104539
1197886,1443108544,1443110019
1211501,1443178739,1443190815
1211045,1443187540,1443188419
1212603,1443196269,1443198016
1212602,1443197154,1443198016
1213365,1443199260,1443201941
1217261,1443205447,1443248391
1224535,1443349671,1443352907
1227098,1443380697,1443381978
1235175,1443442043,1443442919
1236056,1443446074,1443446580
1236057,1443445063,1443446581
1243690,1443458240,1443461142
1258995,1443500967,1443525234
1252253,1443517091,1443518689
1257178,1443518782,1443522278
1257177,1443519325,1443522278
1258994,1443522755,1443525234
1258993,1443522989,1443525234
1258991,1443524688,1443525234
1258992,1443523417,1443525234
1271930,1443622546,1443622880
1272109,1443623442,1443624296
1273142,1443625339,1443626830
1284404,1443690337,1443691280
1284929,1443693309,1443694871
1285159,1443695825,1443696137
1286593,1443704391,1443706065
1287105,1443708036,1443709374
1288446,1443716005,1443716134
1295365,1443774683,1443777839
1295961,1443779728,1443781699
1297283,1443791507,1443791836
1297695,1443793703,1443794440
1297800,1443794354,1443795075
1297976,1443795733,1443796058
1315989,1444036740,1444036878
1316562,1444037407,1444040611
1322142,1444057319,1444058705
1339980,1444123804,1444127020
1339979,1444124026,1444127020
1339978,1444124512,1444127020
1342175,1444140971,1444141307
1350881,1444211965,1444212689
1350982,1444213195,1444213331
1353581,1444221126,1444223183
1359258,1444230079,1444231449
1360225,1444233552,1444233768
1365580,1444284022,1444285240
1368963,1444306867,1444307221
1370891,1444316978,1444317933
1378349,1444379000,1444382654
1378348,1444381323,1444382654
1379020,1444385771,1444386247
1383401,1444402720,1444404216
1389181,1444465347,1444467108
