account_article_source_id,time_published,time_created
1031333,1441898674,1441901206
1032053,1441903261,1441905848
1032051,1441904709,1441905848
1032052,1441903586,1441905848
1032565,1441878616,1441909573
1033362,1441913192,1441916952
1036275,1441940378,1441942046
1038202,1441954877,1441956877
1038657,1441956829,1441959690
1038655,1441958951,1441959690
1038656,1441958193,1441959690
1038658,1441956790,1441959690
1038946,1441960180,1441961587
1038947,1441960018,1441961587
1039319,1441961949,1441963416
1040180,1441963752,1441968054
1040178,1441964013,1441968054
1040179,1441963844,1441968054
1041546,1441961528,1441977332
1043261,1441981532,1441985696
1043260,1441983413,1441985696
1043864,1441985787,1441988509
1044533,1441990131,1441992235
1045438,1441996501,1441999686
1050565,1442048556,1442049748
1050566,1442047902,1442049748
1050567,1442047368,1442049749
1050568,1442046154,1442049749
1051704,1442059201,1442063671
1054748,1442110064,1442111062
1056971,1442046896,1442136168
1059621,1442160280,1442162177
1059909,1442162948,1442164918
1060595,1442169285,1442172368
1064254,1442206291,1442208566
1065232,1442213488,1442216003
1065920,1442218070,1442219728
1065919,1442218547,1442219728
1065921,1442217132,1442219728
1066404,1442220968,1442222539
1067163,1442225944,1442226262
1067164,1442223240,1442226262
1067319,1442226812,1442227176
1067468,1442227593,1442228090
1068918,1442236391,1442237376
1069579,1442238910,1442241101
1071074,1442248749,1442249463
1075565,1442278128,1442281019
1076370,1442237841,1442292198
1076371,1442221991,1442292201
1076627,1442292222,1442294940
1077062,1442297835,1442298666
1077479,1442292201,1442302391
1077478,1442298800,1442302391
1078141,1442305647,1442306116
1078142,1442305628,1442306116
1078747,1442308905,1442309842
1078748,1442307764,1442309842
1078749,1442302983,1442309843
1079337,1442312608,1442313498
1079697,1442314937,1442316310
1081820,1442324870,1442327484
1082597,1442327699,1442331200
1082598,1442327138,1442331200
1082596,1442328926,1442331200
1083624,1442334102,1442336752
1088886,1442378094,1442381320
1088885,1442379814,1442381320
1088887,1442306481,1442381320
1089067,1442380823,1442383148
1089367,1442384009,1442385045
1089555,1442386575,1442386872
1089556,1442385975,1442386873
1090381,1442391029,1442392427
