account_article_source_id,time_published,time_created
1349594,1444204800,1444206751
1348642,1444051149,1444200304
1348643,1444050000,1444200304
1348644,1444050000,1444200304
1348641,1444055400,1444200304
1348640,1444061149,1444200304
1348639,1444064400,1444200304
1348637,1444118400,1444200304
1348636,1444120200,1444200304
1348635,1444122000,1444200304
1348634,1444124482,1444200304
1348638,1444082400,1444200304
1348633,1444125600,1444200303
1348632,1444127400,1444200303
1348631,1444131142,1444200303
1348630,1444136400,1444200303
1348629,1444138823,1444200303
1348627,1444142424,1444200303
1348628,1444141800,1444200303
1348626,1444143609,1444200303
1348625,1444150800,1444200303
1349593,1444206600,1444206751
1349595,1444204800,1444206751
1349869,1444208400,1444208641
1350278,1444168800,1444210543
1351457,1444213800,1444215825
1353529,1444221000,1444222941
1356316,1444226958,1444228484
1356315,1444228200,1444228484
1359666,1444230592,1444232077
1359667,1444230000,1444232077
1360928,1444235917,1444237548
1360929,1444234634,1444237548
1360927,1444237200,1444237548
1366669,1444291200,1444293208
1367256,1444255200,1444296812
1367254,1444294800,1444296811
1367255,1444294800,1444296812
1367632,1444297206,1444298713
1368210,1444300200,1444302309
1369652,1444309200,1444311187
1370293,1444312855,1444314779
1371648,1444320817,1444321994
1371647,1444321723,1444321994
1377763,1444377600,1444379567
1377762,1444379400,1444379567
1379108,1444384800,1444386748
1379432,1444341600,1444388639
1380957,1444397635,1444399358
1380956,1444399200,1444399358
1381571,1444402820,1444402957
1384639,1444406785,1444408440
1384640,1444406118,1444408440
1385152,1444410000,1444412033
1389239,1444465800,1444467692
