account_article_source_id,time_published,time_created
1036563,1441944000,1441944269
1036561,1441944000,1441944269
1036560,1441944000,1441944269
1036562,1441944000,1441944269
1045285,1441998555,1441998608
1045717,1442002175,1442002327
1048733,1442030400,1442030472
1055175,1442116800,1442117257
1055176,1442116800,1442117257
1055177,1442116800,1442117257
1076114,1442289600,1442289793
1076115,1442289600,1442289793
1088407,1442376000,1442376265
1094821,1442416378,1442416520
1121565,1442548800,1442549037
1121566,1442548800,1442549037
1126735,1442584243,1442584332
1145906,1442635200,1442635388
1150995,1442719344,1442719454
1151113,1442721600,1442721762
1151114,1442721600,1442721762
1151115,1442721600,1442721762
1157040,1442793945,1442794039
1157219,1442796565,1442796661
1158163,1442808000,1442808143
1158164,1442808000,1442808143
1158165,1442808000,1442808143
1163398,1442796565,1442846095
1163399,1442548800,1442846096
1163400,1442289600,1442846097
1163401,1442116800,1442846099
1168346,1442894400,1442894504
1174504,1442939337,1442939478
1174539,1442719344,1442939677
1174540,1442416378,1442939678
1181276,1442980800,1442980895
1181277,1442980800,1442980895
1229819,1442808000,1443413819
1191791,1443067200,1443067366
1191792,1443067200,1443067366
1198553,1443111166,1443114186
1206800,1443153600,1443153983
1216555,1443240000,1443240114
1222285,1443326400,1443326565
1222286,1443326400,1443326565
1222287,1443326400,1443326565
1229806,1443326400,1443413813
1229807,1443326400,1443413816
1229808,1443326400,1443413818
1229809,1443240000,1443413818
1229810,1443153600,1443413818
1229811,1443111166,1443413818
1229812,1443067200,1443413818
1229813,1443067200,1443413819
1229814,1442980800,1443413819
1229815,1442980800,1443413819
1229816,1442939337,1443413819
1229817,1442894400,1443413819
1229818,1442808000,1443413819
1229820,1442808000,1443413819
1229821,1442796565,1443413820
1229822,1442793945,1443413820
1229823,1442721600,1443413820
1229824,1442721600,1443413820
1229825,1442721600,1443413820
1250142,1443501316,1443501399
1260302,1443533959,1443534091
1263416,1443533959,1443555196
1263417,1443501316,1443555196
1263418,1443326400,1443555196
1263419,1443326400,1443555196
1263420,1443326400,1443555196
1263421,1443240000,1443555196
1263422,1443153600,1443555196
1263423,1443111166,1443555197
1263424,1443067200,1443555197
1263425,1443067200,1443555197
1263426,1442980800,1443555197
1263427,1442980800,1443555197
1263428,1442939337,1443555198
1263429,1442894400,1443555198
1263430,1442808000,1443555198
1263431,1442808000,1443555198
1263432,1442808000,1443555198
1263433,1442796565,1443555198
1263434,1442793945,1443555199
1263435,1442721600,1443555199
1266009,1443533959,1443580297
1266010,1443501316,1443580297
1266011,1443326400,1443580297
1266012,1443326400,1443580297
1266013,1443326400,1443580300
1266014,1443240000,1443580303
1266015,1443153600,1443580305
1266016,1443111166,1443580307
1266017,1443067200,1443580308
1266018,1443067200,1443580308
1266019,1442980800,1443580309
1266020,1442980800,1443580309
1266021,1442939337,1443580309
1266022,1442894400,1443580309
1266023,1442808000,1443580309
1266024,1442808000,1443580309
1266025,1442808000,1443580310
1266026,1442796565,1443580310
1266027,1442793945,1443580310
1266028,1442721600,1443580310
1266657,1443585600,1443585803
1266658,1443585600,1443585803
1277510,1443640947,1443641734
1282270,1443672000,1443672139
1282271,1443672000,1443672139
1282272,1443672000,1443672139
1293186,1443758400,1443760451
1293187,1443758400,1443760451
1293188,1443758400,1443760451
1302156,1443844800,1443846177
1302157,1443844800,1443846177
1302158,1443844800,1443846177
1307106,1443931200,1443931627
1313855,1444017600,1444018853
1347775,1444190400,1444192348
1375960,1444363200,1444363545
1375961,1444363200,1444363545
1384692,1444408698,1444408774
1387822,1444449600,1444449725
