account_article_source_id,time_published,time_created
1038695,1441959539,1441959971
1042111,1441980582,1441980916
1043616,1441987096,1441987385
1044679,1441992878,1441993218
1069197,1442238953,1442238992
1070590,1442246073,1442246231
1078769,1442309639,1442309913
1081617,1442326193,1442326430
1083455,1442335367,1442335697
1092592,1442405521,1442405907
1095034,1442417404,1442417576
1098678,1442420432,1442420808
1101199,1442426994,1442427299
1107688,1442488025,1442488234
1108674,1442494964,1442495123
1117787,1442509069,1442509375
1122428,1442557149,1442557245
1124016,1442567102,1442567440
1125975,1442579055,1442579537
1126308,1442581428,1442581859
1130874,1442593390,1442593739
1135671,1442597693,1442597956
1148269,1442666474,1442666866
1162038,1442837228,1442837684
1164172,1442850662,1442850990
1165084,1442856027,1442856516
1170832,1442915200,1442915581
1170961,1442916424,1442916566
1184932,1443008248,1443008584
1186428,1443018151,1443018437
1187034,1443021573,1443022027
1187914,1443027144,1443027519
1188560,1443031735,1443032098
1213050,1443200745,1443201042
1213805,1443205317,1443205739
1235740,1443444713,1443444820
1235913,1443445380,1443445805
1236703,1443450029,1443450354
1243846,1443462040,1443462339
1243888,1443462404,1443462690
1258275,1443522804,1443522981
1261167,1443538510,1443539066
1261762,1443542080,1443542447
1262878,1443549218,1443549631
1271925,1443622610,1443622878
1271926,1443622513,1443622878
1272762,1443625494,1443625704
1287183,1443709433,1443709870
1288201,1443714189,1443714514
1288878,1443718549,1443718875
1298238,1443797371,1443797889
1298326,1443798209,1443798593
1299217,1443804407,1443804788
1299348,1443805513,1443805702
1299482,1443806411,1443806760
1316937,1444042680,1444043005
1317742,1444047312,1444047652
1343125,1444146488,1444146732
1349587,1444144874,1444206719
1353965,1444225226,1444225646
1355955,1444227975,1444228274
1360414,1444234229,1444234542
1361624,1444242647,1444242921
1368684,1444304577,1444305178
1370069,1444313272,1444313496
1372154,1444324335,1444324764
1373068,1444333013,1444333497
1378410,1444382607,1444383076
1380829,1444398159,1444398501
1384565,1444407697,1444408018
1384720,1444408735,1444408935
