account_article_source_id,time_published,time_created
1287749,1443585338,1443712535
1316758,1444041007,1444041951
1294064,1443767236,1443767459
1030913,1398238715,1441899047
1031428,1398238715,1441901792
1031601,1398238715,1441902706
1031982,1398238715,1441905377
1032364,1398238715,1441908046
1037103,1398238715,1441948564
1037409,1398238715,1441951304
1037410,1398238715,1441951304
1037807,1398238715,1441953958
1037916,1398238715,1441954868
1038050,1398238715,1441955784
1038880,1398238715,1441961172
1039729,1398238715,1441965659
1040389,1398238715,1441969239
1041658,1398238715,1441978239
1041659,1398238715,1441978239
1042453,1398238715,1441982736
1043209,1398238715,1441985459
1043400,1398238715,1441986365
1043401,1398238715,1441986368
1043595,1398238715,1441987268
1043779,1398238715,1441988184
1044165,1398238715,1441989937
1044869,1398238715,1441994500
1050029,1398238715,1442043999
1050253,1398238715,1442046656
1051589,1398238715,1442061962
1051651,1398238715,1442062875
1052082,1398238715,1442068292
1052215,1398238715,1442070090
1052505,1398238715,1442073658
1057140,1398238715,1442137576
1057139,1398238715,1442137576
1057562,1398238715,1442141133
1057871,1398238715,1442144775
1057930,1398238715,1442145691
1058189,1398238715,1442149264
1058369,1398238715,1442151091
1058472,1398238715,1442152005
1058863,1398238715,1442155531
1064025,1398238715,1442205962
1064482,1398238715,1442210487
1065203,1398238715,1442215833
1065877,1398238715,1442219486
1065878,1398238715,1442219486
1066325,1398238715,1442222141
1066504,1398238715,1442223051
1067947,1398238715,1442231193
1067948,1398238715,1442231196
1068059,1398238715,1442232096
1068365,1398238715,1442233842
1069227,1398238715,1442239246
1069412,1398238715,1442240158
1069413,1398238715,1442240158
1069570,1398238715,1442241089
1070745,1398238715,1442247339
1071198,1398238715,1442250096
1071339,1398238715,1442251009
1071434,1398238715,1442251858
1071432,1398238715,1442251854
1071433,1398238715,1442251858
1071765,1398238715,1442254593
1071945,1398238715,1442256350
1076647,1398238715,1442295071
1077587,1398238715,1442303137
1079390,1398238715,1442313969
1080050,1398238715,1442318449
1080473,1398238715,1442321192
1080803,1398238715,1442322947
1081267,1398238715,1442324763
1081803,1398238715,1442327436
1082037,1398238715,1442328341
1082038,1398238715,1442328341
1082202,1398238715,1442329252
1082396,1398238715,1442330157
1082555,1398238715,1442331069
1083430,1398238715,1442335557
1083429,1398238715,1442335557
1084323,1398238715,1442341874
1084525,1398238715,1442343634
1088537,1398238715,1442377890
1088611,1398238715,1442378732
1089012,1398238715,1442382385
1090095,1398238715,1442390458
1090227,1398238715,1442391392
1091323,1398238715,1442397673
1091322,1398238715,1442397673
1091680,1398238715,1442399461
1091682,1398238715,1442399465
1091902,1398238715,1442401287
1091903,1398238715,1442401287
1092057,1398238715,1442402171
1092444,1398238715,1442404832
1093305,1398238715,1442410251
1093824,1398238715,1442412980
1094301,1398238715,1442413892
1094465,1398238715,1442414739
1097756,1398238715,1442420173
1097757,1398238715,1442420174
1098896,1398238715,1442421082
1098897,1398238715,1442421083
1104308,1398238715,1442463344
1104440,1398238715,1442465171
1104603,1398238715,1442466986
1104900,1398238715,1442468743
1105091,1398238715,1442470560
1105375,1398238715,1442473293
1105517,1398238715,1442474136
1106842,1398238715,1442483187
1107353,1398238715,1442485846
1107352,1398238715,1442485846
1108236,1398238715,1442492160
1108235,1398238715,1442492160
1108239,1398238715,1442492163
1108644,1398238715,1442494905
1109487,1398238715,1442499392
1109628,1398238715,1442500234
1109803,1398238715,1442501138
1110008,1398238715,1442502050
1112507,1398238715,1442502965
1112510,1398238715,1442502966
1112511,1398238715,1442502966
