account_article_source_id,time_published,time_created
1137834,1441816011,1442599214
1137833,1441827591,1442599214
1137832,1441831997,1442599214
1137831,1441842575,1442599214
1137830,1441916530,1442599214
1137829,1441918457,1442599214
1137828,1441919722,1442599214
1137827,1441922338,1442599214
1137826,1441993021,1442599214
1137825,1441998675,1442599214
1137824,1442003775,1442599214
1137823,1442006713,1442599214
1137822,1442244599,1442599214
1137821,1442264650,1442599214
1137820,1442345090,1442599214
1137818,1442349313,1442599214
1137819,1442349290,1442599214
1137817,1442350285,1442599214
1137816,1442421550,1442599214
1137815,1442432113,1442599213
1137814,1442451454,1442599213
1137813,1442520671,1442599213
1137812,1442523577,1442599213
1137811,1442584973,1442599213
1144183,1442610341,1442610846
1144216,1442610945,1442611128
1150492,1442702490,1442702619
1165759,1442862838,1442863332
1172537,1442927766,1442928088
1187365,1443023705,1443024179
1187629,1443025412,1443025719
1196767,1443103232,1443103599
1197964,1443110092,1443110430
1198087,1443110548,1443111102
1201671,1443132081,1443132224
1206499,1443152284,1443152336
1210404,1443183522,1443183707
1214297,1443210909,1443211380
1214397,1443211963,1443212507
1214914,1443218590,1443218708
1227365,1443386609,1443386912
1246054,1443473808,1443473826
1246193,1443474000,1443474177
1260139,1443532846,1443533101
1262383,1443546029,1443546160
1263808,1443558549,1443558685
1264931,1443569223,1443569383
1277415,1443640874,1443641226
1278706,1443645482,1443645791
1278866,1443645943,1443646123
1287632,1443546029,1443712391
1290789,1443735631,1443735727
1291004,1443736445,1443736783
1298902,1443802292,1443802487
1299286,1443805178,1443805360
1299764,1443808902,1443809017
1300888,1443821571,1443821599
1301806,1443840036,1443840355
1333726,1444068729,1444069038
1334666,1444079288,1444079554
1335540,1444088667,1444089197
1343908,1444151316,1444151822
1345344,1444165824,1444166235
1345555,1444168117,1444168690
1360465,1444234551,1444234848
1360464,1444234726,1444234848
1362143,1444248153,1444248433
1362295,1444248867,1444249347
1370535,1444315975,1444315984
1370977,1444318354,1444318437
1371868,1444323078,1444323157
1373436,1444337502,1444337805
1380757,1444397863,1444398117
1385562,1444415608,1444416147
1386103,1444422886,1444423168
1386147,1444423361,1444423735
1386146,1444423572,1444423735
1386201,1444424398,1444424650
