account_article_source_id,time_published,time_created
1348431,1443628200,1444198610
1348430,1443689400,1444198610
1348429,1443709460,1444198610
1348428,1443714600,1444198610
1348427,1443775800,1444198610
1348426,1443801000,1444198610
1348423,1443887700,1444198610
1348424,1443887400,1444198610
1348425,1443887400,1444198610
1348420,1443948600,1444198610
1348421,1443948600,1444198610
1348422,1443941340,1444198610
1348419,1443973800,1444198610
1348416,1444049400,1444198610
1348417,1444035330,1444198610
1348418,1444035000,1444198610
1348415,1444060200,1444198610
1348414,1444063200,1444198610
1348412,1444146600,1444198610
1348413,1444121400,1444198610
1360223,1444233000,1444233756
1371307,1444319340,1444320194
1371308,1444303500,1444320194
1371309,1444294200,1444320194
1384358,1444405800,1444406538
1384359,1444380600,1444406538
