account_article_source_id,time_published,time_created
1038607,1441959249,1441959262
1048712,1442030086,1442030102
1054026,1442092800,1442095233
1062881,1442192490,1442192515
1062888,1442192822,1442192869
1062906,1442193122,1442193150
1063013,1442194626,1442194704
1063175,1442197231,1442197242
1063222,1442198105,1442198140
1063251,1442198508,1442198562
1063289,1442198842,1442198960
1063826,1442203910,1442203974
1066890,1442221784,1442224940
1075491,1442279919,1442279927
1075665,1442282870,1442282910
1075844,1442283490,1442286719
1075936,1442285713,1442288289
1075941,1441879539,1442288383
1076789,1442296546,1442296565
1076969,1442297893,1442297962
1077104,1442299089,1442299140
1077143,1442299544,1442299558
1077273,1442300763,1442300828
1077371,1442301582,1442301667
1077659,1442303438,1442303479
1077883,1442304812,1442304895
1079281,1442313000,1442313076
1087864,1442368147,1442368218
1087888,1442368684,1442368703
1087970,1442369840,1442369918
1088453,1442312936,1442376474
1088945,1442370376,1442381815
1089550,1442386801,1442386825
1094385,1442414266,1442414331
1105676,1442475590,1442475630
1121040,1442393209,1442543523
1121044,1442384719,1442543661
1121419,1442548401,1442548627
1122492,1442557746,1442557800
1122539,1442558108,1442558153
1122565,1442558447,1442558492
1122613,1442558800,1442558845
1122620,1442558928,1442558990
1122642,1442559104,1442559117
1122985,1442548617,1442561432
1123042,1442561814,1442561845
1123046,1442561814,1442561917
1159607,1442821469,1442821534
1159674,1442821927,1442821957
1159858,1442822897,1442823153
1159944,1442823552,1442823625
1167321,1442884961,1442884991
1167534,1442886184,1442886237
1167554,1442886605,1442886665
1167571,1442464885,1442886915
1167572,1442395290,1442886917
1167573,1442373247,1442886919
1167852,1442888595,1442889566
1170360,1442910670,1442912569
1180426,1442972292,1442972340
1180967,1442975929,1442976115
1180969,1442548384,1442976117
1183548,1442997762,1442998956
1183549,1442996996,1442998957
1183551,1442995953,1442998959
1184104,1442999366,1443002559
1185065,1443003030,1443009618
1206387,1443147880,1443150101
1206388,1442897993,1443150103
1206600,1443152832,1443153664
1206602,1443150024,1443153665
1207071,1442973234,1443157354
1207521,1443157377,1443161004
1208339,1443164550,1443168266
1208917,1443171023,1443172405
1208918,1443169541,1443172407
1210255,1443177900,1443182445
1229148,1443406117,1443406149
1229149,1443405409,1443406150
1229452,1443411583,1443411634
1230010,1443412755,1443416490
1230011,1443412382,1443416491
1230408,1443420247,1443420288
1230409,1443411981,1443420290
1231779,1443430476,1443430870
1232308,1443434072,1443434604
1249646,1443492510,1443495622
1254974,1443518989,1443520960
1259389,1443523293,1443528029
1265899,1443578210,1443578248
1266225,1443580751,1443582047
1268956,1443600165,1443603710
1271725,1443621516,1443621645
1281968,1443668242,1443668498
1281969,1443667424,1443668499
1281970,1443666252,1443668501
1281971,1443665313,1443668502
1282256,1443671123,1443672131
1282258,1443668812,1443672133
1283154,1443679453,1443679493
1283952,1443683647,1443687529
1285834,1443698083,1443700919
1292581,1443751778,1443754830
1295452,1443777300,1443778414
1296063,1443781115,1443782565
1296680,1443783246,1443787254
1296679,1443784628,1443787254
1297705,1443792652,1443794465
1304112,1443869975,1443873438
1304370,1443873395,1443877262
1313695,1444015306,1444016958
1314043,1444019937,1444021271
1314044,1444019577,1444021273
1314045,1444016566,1444021274
1314416,1444023923,1444024904
1314417,1444022565,1444024905
1314418,1444021332,1444024906
1314865,1444025464,1444028515
1315835,1444035418,1444035731
1315836,1444035043,1444035732
1315838,1444034168,1444035734
1315839,1444032568,1444035735
1316364,1444036518,1444039390
1316365,1444036088,1444039392
1336977,1444098055,1444104045
1336974,1444101486,1444104044
1336976,1444098287,1444104045
1347505,1444187451,1444190839
1347506,1444118273,1444190841
1348094,1444194213,1444195747
1364175,1444269626,1444273246
1375579,1444356169,1444359852
1376210,1444359761,1444366875
1378208,1444381930,1444381939
1378210,1444380581,1444381941
1379131,1444384349,1444386870
1379138,1444382678,1444386871
1379875,1444386948,1444392046
