account_article_source_id,time_published,time_created
1032147,1441906183,1441906347
1033083,1441913669,1441913814
1036393,1441944000,1441944019
1036395,1441944000,1441944021
1036396,1441944000,1441944022
1036397,1441944000,1441944024
1036398,1441944000,1441944025
1042416,1441982356,1441982437
1044370,1441991270,1441991287
1045371,1441999127,1441999194
1048765,1442030400,1442030549
1063623,1442198005,1442203257
1063622,1442203200,1442203257
1069376,1442239870,1442240022
1069652,1442241440,1442241511
1070926,1442248363,1442248547
1073794,1442269104,1442269168
1076055,1442289600,1442289668
1076057,1442289600,1442289669
1076060,1442289600,1442289670
1080338,1442289600,1442320348
1081423,1442325325,1442325481
1091227,1442329295,1442397091
1085062,1442348303,1442349253
1088465,1442376000,1442376795
1101440,1442429657,1442429828
1103088,1442449577,1442449732
1119135,1442521870,1442521927
1124777,1442531323,1442572052
1121431,1442548800,1442548820
1121432,1442548800,1442548823
1121433,1442548800,1442548824
1121434,1442548800,1442548825
1121435,1442548800,1442548826
1121436,1442548800,1442548827
1126230,1442581150,1442581332
1127178,1442586881,1442587036
1127772,1442590266,1442590288
1128031,1442591925,1442591976
1137935,1442599227,1442599278
1144267,1442611904,1442612006
1145655,1442631411,1442631615
1145835,1442635200,1442635220
1163239,1442845265,1442845316
1163840,1442848001,1442848933
1165879,1442864717,1442864894
1166754,1442876318,1442876716
1167565,1442886467,1442886828
1168397,1442894400,1442894647
1172418,1442927024,1442927235
1173520,1442933085,1442933528
1180652,1442974252,1442974456
1186221,1443017282,1443017324
1187705,1443026239,1443026271
1191523,1443063538,1443063584
1191619,1443064700,1443064904
1191722,1443067200,1443067232
1191723,1443067200,1443067234
1195722,1443067200,1443097342
1195938,1443098376,1443098611
1196641,1443102569,1443102708
1197909,1443109632,1443110164
1198866,1443115773,1443116754
1199491,1443120751,1443121376
1206633,1443153600,1443153726
1206634,1443153600,1443153726
1206636,1443153600,1443153726
1206637,1443153600,1443153726
1206638,1443153600,1443153726
1206639,1443153600,1443153726
1206640,1443153600,1443153726
1206641,1443153600,1443153726
1206642,1443153600,1443153726
1206645,1443153600,1443153729
1206643,1443153600,1443153728
1206644,1443153600,1443153729
1206646,1443153600,1443153731
1206647,1443153600,1443153732
1206654,1443153600,1443153734
1206655,1443153600,1443153736
1210941,1443187066,1443187139
1214184,1443210393,1443210441
1215304,1443210393,1443221294
1215305,1443187066,1443221294
1215306,1443153600,1443221294
1215316,1443153600,1443221299
1215321,1443153600,1443221300
1215322,1443120751,1443221300
1215323,1443115773,1443221300
1215307,1443153600,1443221296
1215308,1443153600,1443221298
1215309,1443153600,1443221298
1215310,1443153600,1443221298
1215311,1443153600,1443221298
1215312,1443153600,1443221299
1215313,1443153600,1443221299
1215314,1443153600,1443221299
1215315,1443153600,1443221299
1215317,1443153600,1443221299
1215318,1443153600,1443221299
1215319,1443153600,1443221300
1215320,1443153600,1443221300
1216597,1443240000,1443240209
1219112,1443273483,1443273514
1219989,1443273483,1443284363
