account_article_source_id,time_published,time_created
1308818,1443954693,1443954740
1033863,1441922452,1441922500
1033866,1441922452,1441922509
1033867,1441922452,1441922510
1033868,1441922452,1441922512
1033869,1441922452,1441922512
1033870,1441922452,1441922512
1033871,1441922452,1441922516
1033872,1441922452,1441922517
1033873,1441922452,1441922518
1033874,1441922452,1441922519
1047373,1442016196,1442016241
1047375,1442016196,1442016244
1047365,1442016196,1442016230
1047366,1442016196,1442016231
1047367,1442016196,1442016232
1047368,1442016196,1442016235
1047369,1442016196,1442016238
1047370,1442016196,1442016240
1047371,1442016196,1442016241
1047372,1442016196,1442016241
1047374,1442016196,1442016244
1047376,1442016196,1442016245
1047377,1442016196,1442016247
1047378,1442016196,1442016249
1047379,1442016196,1442016250
1047737,1442017171,1442017181
1047738,1442017171,1442017181
1047739,1442017171,1442017181
1047740,1442017171,1442017182
1061221,1442181527,1442181579
1061222,1442181527,1442181588
1061223,1442181527,1442181592
1061224,1442181527,1442181592
1061225,1442181527,1442181594
1061226,1442181527,1442181595
1061227,1442181527,1442181597
1061228,1442181527,1442181597
1061229,1442181527,1442181598
1073645,1442267886,1442267907
1073646,1442267886,1442267908
1073647,1442267886,1442267909
1073648,1442267886,1442267911
1073649,1442267886,1442267911
1073650,1442267886,1442267912
1073651,1442267886,1442267913
1073652,1442267886,1442267913
1073653,1442267886,1442267913
1073654,1442267886,1442267914
1073655,1442267886,1442267915
1073656,1442267886,1442267916
1085589,1442354280,1442354302
1085591,1442354280,1442354339
1085592,1442354280,1442354350
1085593,1442354280,1442354351
1085594,1442354280,1442354352
1085595,1442354280,1442354352
1085596,1442354280,1442354352
1085597,1442354280,1442354353
1085598,1442354280,1442354353
1085599,1442354280,1442354354
1085600,1442354280,1442354355
1085601,1442354280,1442354355
1102426,1442440577,1442440600
1102427,1442440577,1442440600
1102429,1442440577,1442440602
1102430,1442440577,1442440603
1102431,1442440577,1442440604
1102432,1442440577,1442440605
1102433,1442440577,1442440605
1102434,1442440577,1442440606
1102435,1442440577,1442440607
1102436,1442440577,1442440607
1102437,1442440577,1442440608
1119529,1442526976,1442526998
1119530,1442526976,1442527000
1119531,1442526976,1442527002
1119532,1442526976,1442527006
1119533,1442526976,1442527007
1119534,1442526976,1442527007
1119535,1442526976,1442527008
1119536,1442526976,1442527009
1119537,1442526976,1442527010
1119538,1442526976,1442527011
1119539,1442526976,1442527015
1119540,1442526976,1442527016
1125613,1442577172,1442577175
1136428,1442598478,1442598485
1144342,1442613375,1442613395
1144343,1442613375,1442613398
1144344,1442613375,1442613400
1144345,1442613375,1442613400
1144346,1442613375,1442613401
1144347,1442613375,1442613401
1144348,1442613375,1442613401
1144349,1442613375,1442613404
1144350,1442613375,1442613406
1150549,1442704334,1442704340
1151280,1442724792,1442724795
1151335,1442725706,1442725710
1151336,1442725706,1442725711
1156574,1442786097,1442786114
1156575,1442786097,1442786115
1156576,1442786097,1442786117
1156577,1442786097,1442786121
1156578,1442786097,1442786122
1156579,1442786097,1442786125
1156580,1442786097,1442786126
1156581,1442786097,1442786130
1164806,1442613000,1442854954
1166416,1442872454,1442872475
1166417,1442872454,1442872475
1166418,1442872454,1442872475
1166419,1442872454,1442872477
1166420,1442872454,1442872477
1166421,1442872454,1442872477
1166422,1442872454,1442872479
1166423,1442872454,1442872479
1166424,1442872454,1442872479
1166425,1442872454,1442872480
1179449,1442959758,1442959780
1179447,1442959758,1442959780
1179460,1442959758,1442959955
1179448,1442959758,1442959780
