account_article_source_id,time_published,time_created
1043426,1441986424,1441986427
1043427,1441986424,1441986427
1043428,1441986424,1441986429
1043429,1441986424,1441986431
1043430,1441986424,1441986433
1043431,1441899960,1441986433
1043432,1441879208,1441986436
1043433,1441853963,1441986438
1043434,1441850549,1441986440
1043437,1441846746,1441986443
1048446,1442025650,1442025651
1052802,1442077842,1442077845
1052815,1442078123,1442078126
1054870,1442113886,1442113886
1055027,1442116689,1442116690
1060030,1442165893,1442165895
1061409,1442184018,1442184023
1062967,1442193924,1442193927
1063288,1442198951,1442198954
1069328,1442142037,1442239659
1071473,1442252152,1442252153
1075834,1442286479,1442286479
1075978,1442288730,1442288731
1076017,1442289293,1442289294
1083803,1442337918,1442337919
1088113,1442372243,1442372245
1088128,1442372526,1442372527
1091958,1442401526,1442401539
1102591,1442311211,1442441181
1104178,1442462529,1442462532
1104336,1442463643,1442463643
1121102,1442544689,1442544694
1131817,1442594183,1442594190
1150184,1442695626,1442695632
1154329,1442761138,1442761141
1154669,1442764542,1442764544
1156362,1442782844,1442782851
1156825,1442790047,1442790052
1158326,1442809875,1442809882
1167533,1442886224,1442886228
1179484,1442960282,1442960285
1180685,1442975091,1442975093
1181040,1442977557,1442977559
1181407,1442982005,1442982007
1190784,1443056393,1443056398
1191122,1443058666,1443058668
1191657,1443065994,1443065996
1192406,1443073323,1443073328
1205634,1443144342,1443144348
1206297,1443148946,1443148949
1206500,1443152385,1443152387
1207039,1443156973,1443156977
1213830,1443205982,1443205986
1222052,1443321414,1443321418
1227704,1443391722,1443391728
1227799,1443392775,1443392781
1228079,1443397823,1443397829
1229142,1443406015,1443406018
1229143,1443406015,1443406018
1229296,1443409196,1443409200
1230686,1443422754,1443422758
1245937,1443473410,1443473412
1248446,1443484675,1443484676
1250168,1443501847,1443501848
1250182,1443502061,1443502061
1265194,1443573685,1443573685
1281144,1443661218,1443661221
1283016,1443678024,1443678027
1290023,1443728062,1443728067
1292616,1443755372,1443755376
1292629,1443755721,1443755722
1292820,1443757691,1443757694
1301643,1443835350,1443835352
1305097,1443886959,1443886964
1305098,1443886959,1443886964
1305099,1443886959,1443886964
1306329,1443908881,1443908883
1307807,1443939307,1443939309
1311963,1443995969,1443995970
1312340,1444001162,1444001164
1312591,1444005764,1444005767
1314059,1444021435,1444021436
1314424,1444024931,1444024933
1336471,1444098484,1444098484
1336929,1444103295,1444103297
1347169,1444188429,1444188430
1347466,1444190471,1444190473
1360540,1444235330,1444235336
1360612,1444235651,1444235655
1360975,1444237967,1444237972
1363273,1444261399,1444261403
1364249,1444274355,1444274356
1376041,1444364169,1444364175
1376200,1444366837,1444366842
1385286,1444413622,1444413628
1386279,1444426025,1444426026
