account_article_source_id,time_published,time_created
1304473,1443879011,1443879071
1304472,1443879011,1443879070
1304470,1443879011,1443879070
1304471,1443879011,1443879070
1304474,1443879011,1443879072
1304475,1443879011,1443879074
1304476,1443879011,1443879075
1304477,1443879011,1443879077
1304478,1443879011,1443879077
1304479,1443879011,1443879078
1304480,1443879011,1443879078
1304482,1443879011,1443879079
1304483,1443879011,1443879080
1304643,1443880544,1443880549
1305094,1443886907,1443886914
1305236,1443889391,1443889398
1305435,1443892910,1443892916
1305519,1443894670,1443894680
1305579,1443895697,1443895703
1306119,1443904385,1443904391
1306145,1443905029,1443905035
1306163,1443905310,1443905316
1306175,1443905592,1443905598
1306195,1443906225,1443906232
1306233,1443906859,1443906865
1306355,1443909474,1443909480
1306416,1443910178,1443910184
1306474,1443911033,1443911039
1306490,1443911737,1443911741
1306569,1443913848,1443913853
1306597,1443914481,1443914486
1306646,1443916030,1443916035
1306659,1443916945,1443916950
1306711,1443919056,1443919066
1306712,1443919056,1443919066
1306737,1443919991,1443919994
1306744,1443920272,1443920278
1306821,1443922313,1443922317
1306880,1443924354,1443924359
1306901,1443924987,1443924994
1306983,1443928505,1443928512
1306995,1443928787,1443928790
1307040,1443930336,1443930342
1307098,1443931532,1443931537
1307215,1443932728,1443932734
1307670,1443937515,1443937519
1307711,1443938501,1443938508
1308592,1443951189,1443951192
1308721,1443953300,1443953303
1308746,1443953652,1443953657
1308892,1443955883,1443955887
1309464,1443964055,1443964061
1309646,1443966170,1443966176
1309831,1443968501,1443968508
1309985,1443971046,1443971052
1310117,1443972243,1443972247
1310173,1443973088,1443973093
1310427,1443975412,1443975417
1310541,1443976892,1443976910
1310660,1443978389,1443978393
1310922,1443981134,1443981138
1310941,1443981415,1443981420
1311097,1443983105,1443983109
1311135,1443983386,1443983391
1311345,1443986767,1443986773
1311390,1443987049,1443987054
1311495,1443988889,1443988897
1311528,1443989522,1443989527
1311731,1443992267,1443992273
1311732,1443992267,1443992273
1311872,1443994810,1443994816
1311873,1443994810,1443994816
1312152,1443998200,1443998205
1312187,1443998774,1443998780
1312251,1443999971,1443999977
1312252,1443999971,1443999977
1312270,1444000203,1444000211
1312271,1444000203,1444000211
1312322,1444000837,1444000845
1312323,1444000837,1444000846
1312384,1444002033,1444002038
1312416,1444002676,1444002682
1312477,1444003601,1444003607
1312521,1444004596,1444004604
1312556,1444005159,1444005169
1312573,1444005441,1444005448
1312771,1444008850,1444008854
1312790,1444009132,1444009138
1313097,1444012159,1444012163
1313679,1444016603,1444016610
1314177,1444022477,1444022482
1314374,1444024236,1444024241
1314712,1444027213,1444027222
1314714,1444027213,1444027224
1316302,1444039079,1444039086
1316510,1444040216,1444040222
1316511,1444040216,1444040222
1316814,1444042399,1444042411
1316856,1444042692,1444042700
1317032,1444043325,1444043331
1317357,1444046002,1444046006
1317471,1444046847,1444046852
1318929,1444055515,1444055522
1319012,1444056079,1444056084
1320014,1444057355,1444057363
1323110,1444059326,1444059331
1323996,1444059889,1444059893
1327769,1444062010,1444062017
1327770,1444062010,1444062017
1328380,1444062362,1444062377
1330992,1444063851,1444063855
1333267,1444066878,1444066883
1333566,1444068087,1444068095
1333595,1444068370,1444068377
1333721,1444069006,1444069010
1333980,1444070979,1444070983
1334056,1444072106,1444072112
1334414,1444076332,1444076340
1334415,1444076332,1444076341
1334461,1444076895,1444076900
1334550,1444078092,1444078098
1334564,1444078374,1444078379
1334565,1444078374,1444078379
1334637,1444079007,1444079014
1334832,1444081481,1444081487
1334833,1444081481,1444081487
1334932,1444082688,1444082695
1335041,1444083040,1444083045
1335178,1444083965,1444083971
1335179,1444083965,1444083972
1335204,1444084247,1444084253
1335504,1444088593,1444088597
1335539,1444089157,1444089162
1335689,1444091953,1444091959
1335762,1444092768,1444092774
1335843,1444093694,1444093699
1336167,1444095394,1444095401
1336283,1444096259,1444096264
1336394,1444097486,1444097493
1336395,1444097486,1444097493
1336413,1444097770,1444097779
1336430,1444098130,1444098134
1336726,1444099790,1444099793
1336794,1444101006,1444101011
1337229,1444105161,1444105168
1337237,1444105512,1444105523
1337672,1444110150,1444110157
1337722,1444110713,1444110719
1337822,1444111650,1444111657
1337934,1444112636,1444112641
1338064,1444113561,1444113565
1338280,1444115542,1444115551
1338544,1444117948,1444117953
1338646,1444118794,1444118799
1339646,1444125062,1444125068
1340270,1444128657,1444128663
1340353,1444129290,1444129298
1340416,1444129572,1444129580
1340503,1444130487,1444130492
1340615,1444131333,1444131338
1341123,1444134361,1444134368
1341246,1444135206,1444135210
1341485,1444136756,1444136771
1342080,1444140590,1444140597
1342196,1444141506,1444141512
1342902,1444145352,1444145360
1343354,1444147887,1444147893
1343614,1444149667,1444149674
1343767,1444150584,1444150588
1344218,1444154195,1444154201
1344280,1444154829,1444154835
1344401,1444155965,1444155971
1344521,1444157463,1444157470
1344712,1444159314,1444159320
1345105,1444163910,1444163917
1345121,1444164202,1444164235
1345200,1444164725,1444164729
1345247,1444165369,1444165374
1345315,1444166003,1444166009
1345368,1444166657,1444166661
1345433,1444167291,1444167295
1345544,1444168488,1444168492
1345615,1444169122,1444169131
1345780,1444170892,1444170901
1345998,1444173831,1444173836
1346053,1444174465,1444174475
1346082,1444175069,1444175075
1346108,1444175361,1444175365
1346141,1444176095,1444176099
1346230,1444177503,1444177509
1346371,1444179625,1444179631
1346372,1444179625,1444179632
1346511,1444181847,1444181853
1346816,1444184564,1444184596
1347102,1444187743,1444187756
1347150,1444188317,1444188323
1347678,1444191637,1444191641
1347849,1444193398,1444193405
1348335,1444198148,1444198159
1348336,1444198148,1444198159
1348337,1444198148,1444198159
1348338,1444198148,1444198159
1348651,1444200360,1444200364
1351463,1444215874,1444215878
1351542,1444216226,1444216230
1353932,1444225453,1444225462
1353984,1444225745,1444225757
1353985,1444225745,1444225758
1354078,1444226037,1444226059
1354920,1444227084,1444227091
1355273,1444227737,1444227747
1355274,1444227737,1444227747
1358718,1444230777,1444230783
1360116,1444233101,1444233108
1360314,1444234017,1444234023
1360755,1444236421,1444236428
1360823,1444236773,1444236780
1361427,1444241219,1444241229
1361570,1444242426,1444242432
1361643,1444243060,1444243067
1361644,1444243060,1444243067
1361677,1444243342,1444243350
1361865,1444245111,1444245115
1361948,1444246258,1444246265
1361949,1444246258,1444246265
1362030,1444247112,1444247116
1362125,1444248189,1444248193
1362375,1444250322,1444250326
1362381,1444250603,1444250608
1362448,1444251519,1444251529
1362631,1444253391,1444253396
1362668,1444254034,1444254041
1362703,1444254527,1444254534
1362704,1444254527,1444254535
1362956,1444256357,1444256366
1363107,1444259315,1444259319
1363261,1444261086,1444261092
1363262,1444261086,1444261092
1363348,1444262916,1444262922
1363356,1444263268,1444263275
1363523,1444265814,1444265819
1363524,1444265814,1444265819
1363713,1444267926,1444267930
1363887,1444270471,1444270477
1364268,1444274715,1444274720
1364470,1444277320,1444277326
1364490,1444277605,1444277611
1364988,1444279442,1444279447
1365012,1444279724,1444279728
1365031,1444280006,1444280010
1365421,1444283879,1444283887
1365593,1444285358,1444285363
1365850,1444287541,1444287546
1366098,1444289442,1444289449
1366267,1444290362,1444290365
1366447,1444291627,1444291631
1366513,1444292191,1444292195
1366903,1444294726,1444294730
1367304,1444297061,1444297066
1367382,1444297344,1444297348
1367959,1444300729,1444300737
1367960,1444300729,1444300737
1368431,1444303493,1444303498
1368531,1444304127,1444304133
1368859,1444306312,1444306316
1369064,1444307862,1444307869
1369224,1444308779,1444308787
1369607,1444310913,1444310921
1370018,1444313319,1444313325
1370863,1444317721,1444317740
1371176,1444319288,1444319295
1371504,1444321119,1444321125
1372195,1444325144,1444325150
1372455,1444326975,1444326981
1372754,1444329944,1444329951
1372785,1444330225,1444330231
1372896,1444331433,1444331441
1372955,1444332288,1444332296
1373046,1444333205,1444333213
1373153,1444334120,1444334126
1373170,1444334402,1444334409
1373206,1444335036,1444335042
1373296,1444336303,1444336309
1373323,1444336585,1444336592
1373352,1444336937,1444336944
1373583,1444339693,1444339701
1373607,1444339975,1444339981
1373722,1444341182,1444341187
1373723,1444341182,1444341187
1373951,1444342380,1444342386
1374041,1444343862,1444343867
1374065,1444344211,1444344215
1374129,1444344785,1444344795
1374130,1444344785,1444344795
1374131,1444344785,1444344795
1374251,1444346857,1444346863
1374283,1444347432,1444347437
1374322,1444347995,1444348002
1374541,1444350963,1444350966
1374609,1444351526,1444351531
1375016,1444354776,1444354784
1375442,1444358087,1444358090
1375500,1444359003,1444359008
1375637,1444361126,1444361135
1375729,1444362564,1444362570
1375813,1444363269,1444363276
1376107,1444365110,1444365115
1376127,1444365392,1444365396
1376128,1444365392,1444365396
1376186,1444366589,1444366601
1376187,1444366589,1444366602
1376233,1444366951,1444366960
1376447,1444368168,1444368175
1376557,1444369375,1444369379
1376721,1444370864,1444370869
1376804,1444371156,1444371162
1376805,1444371156,1444371162
1376864,1444371790,1444371796
1377911,1444380419,1444380424
1378250,1444382109,1444382115
1378353,1444382672,1444382682
1378997,1444386052,1444386058
1379334,1444388094,1444388100
1379449,1444388728,1444388733
1379450,1444388728,1444388733
1380138,1444393981,1444393985
1380936,1444399273,1444399282
1382201,1444403791,1444403796
1384312,1444406397,1444406404
1384413,1444406961,1444406965
1384511,1444407594,1444407599
1384839,1444409707,1444409712
1385057,1444411328,1444411332
1385240,1444413018,1444413022
1385554,1444416049,1444416055
1385555,1444416049,1444416055
1385621,1444416688,1444416693
1385693,1444417534,1444417539
1385990,1444421783,1444421787
1386164,1444424113,1444424120
1386175,1444424464,1444424468
1386325,1444426858,1444426864
1386326,1444426858,1444426864
1386515,1444428970,1444428980
1386636,1444431657,1444431664
1386637,1444431657,1444431664
1386676,1444432220,1444432227
1386727,1444433135,1444433139
1386757,1444433417,1444433422
1386995,1444437179,1444437184
1387069,1444437812,1444437817
1387465,1444442107,1444442112
1387497,1444443023,1444443027
1387526,1444444220,1444444226
1387527,1444444220,1444444226
1387570,1444445136,1444445140
1388094,1444452986,1444452993
1388153,1444453621,1444453625
1388203,1444454606,1444454611
1388253,1444455462,1444455466
1388287,1444456307,1444456311
1388359,1444457233,1444457240
1388384,1444457515,1444457520
1388480,1444458722,1444458726
1388728,1444462064,1444462068
1388805,1444462980,1444462985
1389027,1444465375,1444465379
1389089,1444466009,1444466020
1389490,1444470460,1444470466
1389491,1444470460,1444470466
1389547,1444471093,1444471098
1389614,1444471658,1444471663
1389917,1444475393,1444475398
1390049,1444477387,1444477392
1390386,1444482328,1444482335
1390455,1444483314,1444483324
