account_article_source_id,time_published,time_created
1031553,1441902409,1441902413
1031552,1441902409,1441902413
1031554,1441902409,1441902413
1031551,1441902409,1441902413
1031565,1441902409,1441902449
1035866,1441934643,1441934646
1035871,1441934643,1441934656
1035870,1441934643,1441934656
1035867,1441934643,1441934648
1035868,1441934643,1441934650
1035869,1441934643,1441934656
1041956,1441980111,1441980139
1041955,1441980111,1441980139
1041957,1441980111,1441980140
1041958,1441980111,1441980140
1041959,1441980111,1441980141
1045363,1441999131,1441999133
1045395,1441999484,1441999485
1046153,1442007570,1442007582
1046152,1442007570,1442007582
1046150,1442007570,1442007582
1046149,1442007570,1442007582
1046151,1442007570,1442007582
1046147,1442007570,1442007580
1046148,1442007570,1442007582
1046301,1442009478,1442009479
1046320,1442009831,1442009834
1046530,1442013898,1442013899
1046634,1442014601,1442014602
1048125,1441872834,1442019787
1053635,1442088126,1442088131
1053636,1442088126,1442088131
1053634,1442088126,1442088131
1053637,1442088126,1442088131
1053633,1442088126,1442088131
1053632,1442088126,1442088131
1053631,1442088126,1442088131
1054405,1442103826,1442103830
1054406,1442103826,1442103831
1054407,1442103826,1442103832
1054408,1442103826,1442103832
1054587,1442107623,1442107624
1054588,1442107623,1442107626
1058852,1442155457,1442155459
1058851,1442155457,1442155459
1058850,1442155457,1442155459
1058849,1442155457,1442155459
1061488,1442185854,1442185864
1061489,1442185854,1442185864
1061492,1442185854,1442185876
1061493,1442185854,1442185876
1061494,1442185854,1442185876
1061495,1442185854,1442185897
1061496,1442185854,1442185897
1061497,1442185854,1442185898
1062922,1442193286,1442193288
1071870,1442255505,1442255514
1071865,1442255505,1442255514
1071866,1442255505,1442255514
1071867,1442255505,1442255514
1071871,1442255505,1442255514
1071864,1442255505,1442255514
1071863,1442255505,1442255514
1071869,1442255505,1442255514
1071868,1442255505,1442255514
1071862,1442255505,1442255514
1088201,1442268000,1442373586
1088202,1442268000,1442373586
1088206,1442268000,1442373586
1088207,1442268000,1442373586
1088204,1442268000,1442373586
1088205,1442268000,1442373586
1088208,1442268000,1442373586
1083894,1442338549,1442338557
1083892,1442338549,1442338557
1083891,1442338549,1442338557
1088200,1442373577,1442373586
1083889,1442338549,1442338557
1083893,1442338549,1442338557
1083896,1442338549,1442338557
1083888,1442338549,1442338557
1083895,1442338549,1442338557
1083887,1442338549,1442338557
1083890,1442338549,1442338557
1087729,1442366322,1442366332
1087730,1442366322,1442366336
1087731,1442366322,1442366341
1087732,1442366322,1442366341
1087733,1442366322,1442366341
1087734,1442366322,1442366342
1087735,1442366322,1442366342
1087736,1442366322,1442366342
1087737,1442366322,1442366342
1088203,1442268000,1442373586
1088209,1442268000,1442373595
1088298,1442374852,1442374950
1088299,1442374852,1442374951
1088318,1442375284,1442375377
1088321,1442375284,1442375468
1106420,1442379051,1442480638
1094786,1442416349,1442416359
1094785,1442416349,1442416359
1094784,1442416349,1442416359
1094781,1442416349,1442416358
1106418,1442380839,1442480638
1094780,1442416349,1442416358
1094778,1442416349,1442416358
1094779,1442416349,1442416358
1106419,1442379902,1442480638
1094783,1442416349,1442416359
1094777,1442416349,1442416358
1094782,1442416349,1442416359
1098589,1442420746,1442420748
1103577,1442455029,1442455031
1103578,1442455029,1442455031
1103579,1442455029,1442455031
1103580,1442455029,1442455032
1103581,1442455029,1442455033
1103582,1442455029,1442455035
1103843,1442457066,1442457069
1104291,1442463150,1442463155
1104550,1442466504,1442466505
1104549,1442466504,1442466505
1104993,1442469946,1442469948
1104992,1442469946,1442469948
1105769,1442476411,1442476414
1105774,1442476411,1442476415
1105775,1442476411,1442476416
1105776,1442476411,1442476417
1105781,1442476411,1442476425
1106102,1442478600,1442478600
1108544,1442494186,1442494191
1108545,1442494186,1442494191
1108546,1442494186,1442494191
1108547,1442494186,1442494191
1108543,1442494186,1442494191
1109274,1442498294,1442498298
1109279,1442498294,1442498304
1109278,1442498294,1442498304
1124761,1442571877,1442571883
1124757,1442571877,1442571882
1124758,1442571877,1442571882
1124762,1442571877,1442571883
1124754,1442571877,1442571881
1124755,1442571877,1442571882
1124756,1442571877,1442571882
1124759,1442571877,1442571883
1124760,1442571877,1442571883
1124768,1442571877,1442571919
1125504,1442576608,1442576609
1143863,1442606420,1442606424
1143864,1442606420,1442606425
1143865,1442606420,1442606429
1145094,1442625375,1442625380
1145095,1442625375,1442625382
1145096,1442625375,1442625382
1145097,1442625375,1442625383
1145098,1442625375,1442625384
1147006,1442649786,1442649787
1147004,1442649786,1442649787
1147003,1442649786,1442649787
1147002,1442649786,1442649787
1147005,1442649786,1442649787
1147001,1442649786,1442649787
1150744,1442711794,1442711797
1150747,1442711794,1442711809
1150748,1442711794,1442711810
1150749,1442711794,1442711812
1151449,1442727906,1442727908
1151448,1442727906,1442727908
1151447,1442727906,1442727908
1151445,1442727906,1442727908
1151446,1442727906,1442727908
1151918,1442732224,1442732224
1155399,1442771135,1442771135
1155398,1442771135,1442771135
1155397,1442771135,1442771135
1155396,1442771135,1442771135
1155395,1442771135,1442771135
1157143,1442795932,1442795932
1157145,1442795932,1442795932
1157144,1442795932,1442795932
1157142,1442795932,1442795932
1164016,1442849872,1442849877
1164015,1442849872,1442849877
1164013,1442849872,1442849877
1164014,1442849872,1442849877
1164011,1442849872,1442849877
1164012,1442849872,1442849877
1164009,1442849872,1442849877
1164010,1442849872,1442849877
1164007,1442849872,1442849877
1164008,1442849872,1442849877
1165392,1442859221,1442859222
1167222,1442883356,1442883366
1167235,1442883356,1442883456
1167236,1442883356,1442883457
1167238,1442883356,1442883489
1167239,1442883356,1442883489
1167240,1442883356,1442883490
1167241,1442883356,1442883491
1167242,1442883356,1442883493
1167243,1442883356,1442883493
1167244,1442883356,1442883493
1177605,1442944481,1442944489
1167696,1442887781,1442887785
1167408,1442885440,1442885532
1167695,1442887781,1442887785
1177604,1442944481,1442944489
1167735,1442887781,1442887875
1177603,1442944481,1442944489
1177597,1442944481,1442944488
1177595,1442944481,1442944488
1177594,1442944481,1442944488
1177598,1442944481,1442944488
1178627,1442951838,1442951838
1177596,1442944481,1442944488
1178630,1442951838,1442951838
1178629,1442951838,1442951838
1178626,1442951838,1442951838
1178625,1442951838,1442951838
1178628,1442951838,1442951838
1179587,1442961207,1442961244
1177602,1442944481,1442944489
