account_article_source_id,time_published,time_created
1040118,1441967693,1441967693
1049116,1442034067,1442034067
1055489,1442120569,1442120569
1059993,1442165571,1442165571
1068886,1442237205,1442237205
1077777,1442304118,1442304118
1090270,1442391814,1442391814
1090652,1442394134,1442394134
1092722,1442406760,1442406760
1092821,1442407182,1442407182
1092871,1442407393,1442407393
1094851,1442416655,1442416655
1094890,1442416864,1442416864
1107056,1442484279,1442484279
1126316,1442581888,1442581888
1126505,1442582802,1442582802
1127738,1442590113,1442590113
1160892,1442830190,1442830190
1160905,1442830321,1442830321
1163678,1442847842,1442847842
1170269,1442911781,1442911781
1183073,1442995733,1442995733
1183685,1442999815,1442999817
1183720,1443000026,1443000028
1183752,1443000237,1443000238
1183779,1443000378,1443000380
1183832,1443000729,1443000731
1183895,1443001082,1443001083
1183931,1443001293,1443001294
1192516,1443074479,1443074481
1198251,1443112502,1443112514
1212523,1443197486,1443197487
1212557,1443197695,1443197696
1217174,1443247376,1443247376
1222783,1443331974,1443331976
1274607,1443630780,1443630782
1274672,1443631062,1443631063
1274696,1443631203,1443631203
1274738,1443631343,1443631343
1285449,1443698159,1443698159
1285477,1443698301,1443698302
1285488,1443698370,1443698371
1285530,1443698793,1443698794
1286030,1443702384,1443702385
1293351,1443762127,1443762127
1294994,1443775012,1443775013
1295249,1443776912,1443776914
1297873,1443795456,1443795457
1298029,1443796441,1443796442
1298072,1443796583,1443796584
1298085,1443796723,1443796724
1302556,1443852113,1443852115
1315510,1444033227,1444033229
1339211,1444122540,1444122540
1339838,1444126061,1444126062
1340785,1444132050,1444132051
1353168,1444220788,1444220788
1365832,1444287292,1444287293
1365894,1444287926,1444287927
1365932,1444288348,1444288349
1365948,1444288490,1444288493
1365993,1444288771,1444288772
1366029,1444289053,1444289054
1367600,1444298635,1444298636
1367601,1444298635,1444298636
1367613,1444298705,1444298705
1378796,1444384980,1444384980
1380184,1444394206,1444394208
1380211,1444394417,1444394418
1380294,1444394770,1444394770
1380312,1444394981,1444394982
1388123,1444453393,1444453395
