account_article_source_id,time_published,time_created
1032670,1441910394,1441910395
1040329,1441968886,1441968886
1041412,1441976335,1441976336
1043840,1441988437,1441988437
1049518,1442038709,1442038710
1051945,1442066563,1442066564
1052602,1442074929,1442074930
1055932,1442125147,1442125148
1064079,1442206804,1442206805
1064634,1442211447,1442211448
1067181,1442226351,1442226351
1067774,1442230071,1442230166
1068352,1442233740,1442233741
1069982,1442243016,1442243017
1070810,1442247724,1442247725
1070811,1442247724,1442247726
1071715,1442254190,1442254190
1076449,1442293230,1442293231
1083354,1442334993,1442334994
1084290,1442341531,1442341532
1088798,1442380476,1442380476
1089077,1442383216,1442383217
1093293,1442410174,1442410175
1099455,1442422264,1442422264
1104576,1442466844,1442466846
1104575,1442466844,1442466846
1104774,1442467757,1442467758
1105265,1442472325,1442472326
1105622,1442475146,1442475147
1107954,1442490040,1442490041
1108336,1442492851,1442492852
1108761,1442495592,1442495594
1117598,1442508601,1442508602
1118411,1442514224,1442514225
1121648,1442549468,1442549469
1121909,1442553195,1442553196
1123580,1442565289,1442565290
1125924,1442579214,1442579215
1128092,1442592221,1442592222
1146805,1442647005,1442647006
1146928,1442648832,1442648833
1146999,1442649746,1442649747
1148965,1442675800,1442675801
1149296,1442680441,1442680442
1153834,1442756595,1442756596
1156164,1442779809,1442779810
1158820,1442815050,1442815052
1163487,1442846644,1442846645
1164723,1442854107,1442854108
1164805,1442552202,1442854950
1168866,1442899617,1442899618
1181822,1442985945,1442985946
1183839,1443000807,1443000808
1187554,1443024963,1443024964
1192266,1443072283,1443072284
1192803,1443076932,1443076933
1194426,1443088010,1443088011
1194766,1443089910,1443089911
1196941,1443104737,1443104739
1199638,1443123317,1443123318
1207245,1443158568,1443158569
1209991,1443180009,1443180010
1210986,1443187456,1443187459
1210987,1443187456,1443187459
1210988,1443187456,1443187460
1212860,1443199533,1443199534
1212978,1443200448,1443200449
1213964,1443207879,1443207880
1217135,1443246880,1443246881
1218437,1443262726,1443262727
1219559,1443279406,1443279407
1222930,1443334175,1443334176
1222931,1443334175,1443334177
1223490,1443342555,1443342555
1230482,1443420572,1443420573
1232029,1443432606,1443432606
1234620,1443441893,1443441894
1236244,1443447452,1443447453
1244063,1443464187,1443464188
1250189,1443502279,1443502280
1251028,1443508753,1443508754
1259667,1443530146,1443530147
1260112,1443532891,1443532891
1262338,1443545894,1443545895
1272074,1443623922,1443623923
1275091,1443632296,1443632296
1282606,1443675047,1443675048
1285053,1443695472,1443695472
1288562,1443716815,1443716816
1290668,1443734468,1443734469
1294114,1443767849,1443767849
1293876,1443766018,1443766019
1294744,1443773420,1443773421
1295534,1443778992,1443778993
1296701,1443787348,1443787349
1297403,1443792908,1443792909
1297573,1443793824,1443793824
1298594,1443800372,1443800374
1303183,1443860689,1443860689
1303449,1443864360,1443864360
1303991,1443870917,1443870918
1304825,1443882967,1443882967
1308926,1443956374,1443956374
1309875,1443969326,1443969327
1314367,1444024116,1444024117
1314774,1444027846,1444027847
1316161,1444038063,1444038064
1317295,1444045479,1444045480
1334468,1444077066,1444077068
1337567,1444109577,1444109579
1337566,1444109577,1444109579
1338535,1444117898,1444117899
1338534,1444117898,1444117899
1342720,1444144191,1444144241
1365786,1444286837,1444286837
1367510,1444298038,1444298041
1370980,1444318454,1444318454
1371679,1444322116,1444322117
1376314,1444367616,1444367616
1377240,1444375079,1444375080
1377241,1444375079,1444375080
1379841,1444391797,1444391798
1385459,1444414999,1444415010
1389175,1444467006,1444467007
1390666,1444485559,1444485561
