account_article_source_id,time_published,time_created
1037664,1441952802,1441952803
1040511,1441969958,1441969958
1050360,1442047581,1442047581
1051953,1442066627,1442066627
1053955,1442093831,1442093831
1056052,1442126741,1442126741
1056103,1442127231,1442127231
1058512,1442152436,1442152437
1139091,1442599985,1442599986
1154377,1442761600,1442761600
1158373,1442810780,1442810780
1186225,1443017364,1443017364
1186697,1443020180,1443020180
1211042,1443188418,1443188419
1224561,1443353188,1443353189
1230390,1443420124,1443420124
1296548,1443786114,1443786114
1314115,1444021968,1444021968
1317014,1444043158,1444043158
1352253,1444217588,1444217588
1360931,1444237551,1444237552
1372621,1444328592,1444328592
