account_article_source_id,time_published,time_created
1051004,1442054107,1442054107
1091472,1442398266,1442398267
1109750,1442500975,1442500975
1127285,1442587904,1442587904
1166133,1442868392,1442868392
1169399,1442905343,1442905343
1170678,1442914426,1442914427
1174627,1442940278,1442940278
1187710,1443026302,1443026303
1192238,1443072053,1443072053
1199188,1443119097,1443119098
1199783,1443124939,1443124939
1204090,1443135212,1443135213
1207182,1443157866,1443157866
1214165,1443210165,1443210168
1214474,1443213816,1443213816
1214912,1443218675,1443218676
1215069,1443219803,1443219803
1217293,1443249346,1443249347
1217385,1443250472,1443250473
1221111,1443298604,1443298604
1221484,1443305850,1443305850
1223233,1443338824,1443338824
1237199,1443452826,1443452826
1245122,1443470717,1443470718
1250125,1443501247,1443501248
1250126,1443501247,1443501248
1250680,1443506663,1443506664
1250855,1443507367,1443507367
1252176,1443518176,1443518176
1259928,1443531978,1443531978
1261132,1443538958,1443538959
1261133,1443538958,1443538959
1262303,1443545655,1443545655
1263177,1443552489,1443552489
1263409,1443555163,1443555163
1264556,1443566004,1443566004
1265495,1443575799,1443575799
1277566,1443642000,1443642000
1279996,1443650023,1443650024
1290645,1443734249,1443734249
1294716,1443773040,1443773040
1299689,1443808481,1443808482
1302756,1443854658,1443854658
1303200,1443860782,1443860782
1304726,1443881803,1443881803
1305133,1443887623,1443887624
1308088,1443944918,1443944918
1313767,1444017813,1444017813
1331679,1444064627,1444064627
1334039,1444071897,1444071897
1338071,1444113653,1444113654
1338363,1444116330,1444116330
1347571,1444191166,1444191166
1348187,1444196872,1444196872
1364501,1444277734,1444277734
1365110,1444280762,1444280763
1365362,1444283158,1444283158
1369750,1444311891,1444311891
1376158,1444366209,1444366209
