account_article_source_id,time_published,time_created
1297409,1443792958,1443792959
1097487,1442420014,1442420018
1343332,1444147786,1444147788
1212930,1443200035,1443200038
1286536,1443705690,1443705692
1108858,1442496154,1442496164
1231647,1443430042,1443430044
1038957,1441961656,1441961660
1256140,1443521633,1443521634
1184652,1443006359,1443006360
1126823,1442584940,1442584948
1208848,1443171899,1443171900
1367978,1444300806,1444300807
1208206,1443167395,1443167397
1296075,1443782682,1443782683
1187194,1443023082,1443023083
1260878,1443537722,1443537728
1378303,1444382441,1444382445
1273029,1443626465,1443626476
1162694,1442842470,1442842472
1212087,1443194394,1443194395
1341687,1444138114,1444138115
1067866,1442230527,1442230529
1239580,1443457407,1443457408
1037973,1441955258,1441955259
1235579,1443443621,1443443623
1259979,1443532338,1443532343
1390782,1444487360,1444487362
1039318,1441963414,1441963415
1186337,1443017832,1443017833
1125108,1442574257,1442574264
1319071,1444056350,1444056351
1341079,1444134100,1444134107
1271656,1443621177,1443621178
1316041,1444037257,1444037265
1365944,1444288477,1444288478
1031081,1441899969,1441899976
1031224,1441900813,1441900815
1031252,1441900883,1441900887
1031524,1441902289,1441902290
1034087,1441923661,1441923664
1036634,1441944574,1441944576
1037843,1441954133,1441954135
1038077,1441956031,1441956035
1038444,1441958140,1441958143
1039185,1441962641,1441962646
1039627,1441965171,1441965174
1039748,1441965733,1441965739
1040034,1441967208,1441967212
1040317,1441968755,1441968759
1041026,1441973604,1441973606
1041058,1441973815,1441973817
1041353,1441975994,1441975997
1041356,1441975994,1441975998
1041678,1441978384,1441978386
1041793,1441979088,1441979096
1042112,1441980914,1441980920
1042113,1441980914,1441980921
1042347,1441982062,1441982083
1042575,1441983274,1441983276
1042648,1441983626,1441983629
1042769,1441983978,1441983980
1043625,1441987423,1441987426
1043767,1441988055,1441988064
1043768,1441988055,1441988065
1043956,1441988838,1441988842
1044072,1441989330,1441989340
1045566,1442000909,1442000914
1046348,1442010392,1442010395
1049487,1442038307,1442038309
1050161,1442045548,1442045551
1050162,1442045548,1442045551
1051443,1442059890,1442059891
1054087,1442096570,1442096573
1056192,1442128061,1442128063
1056521,1442131918,1442131920
1057770,1442143498,1442143500
1058629,1442153549,1442153551
1065994,1442220177,1442220179
1067183,1442226351,1442226356
1067184,1442226351,1442226357
1067646,1442229163,1442229167
1067936,1442231160,1442231162
1068175,1442232636,1442232639
1068176,1442232636,1442232640
1068339,1442233619,1442233624
1068448,1442234322,1442234324
1068527,1442234884,1442234889
1068777,1442236571,1442236574
1068968,1442237695,1442237700
1069122,1442238609,1442238610
1069879,1442242474,1442242487
1069904,1442242624,1442242627
1070084,1442243538,1442243540
1070131,1442243819,1442243823
1070285,1442244592,1442244596
1076187,1442290277,1442290278
1076470,1442293371,1442293372
