account_article_source_id,time_published,time_created
1031214,1441900663,1441900672
1031215,1441900663,1441900676
1031453,1441901938,1441901946
1031454,1441901938,1441901948
1031455,1441901938,1441901949
1031776,1441903846,1441903849
1031856,1441904479,1441904488
1031952,1441905112,1441905117
1032034,1441905745,1441905748
1032154,1441906379,1441906387
1032155,1441906379,1441906388
1032232,1441907022,1441907025
1032233,1441907022,1441907027
1032498,1441908919,1441908928
1032499,1441908919,1441908930
1032500,1441908919,1441908932
1032566,1441909561,1441909585
1032567,1441909561,1441909587
1032798,1441911480,1441911485
1032799,1441911480,1441911487
1032980,1441912744,1441912749
1032981,1441912744,1441912751
1033095,1441914009,1441914018
1033238,1441915284,1441915289
1033296,1441915917,1441915920
1033392,1441917181,1441917185
1033445,1441917814,1441917822
1033510,1441918446,1441918451
1033567,1441919078,1441919080
1033623,1441919711,1441919716
1033694,1441920344,1441920371
1033695,1441920344,1441920381
1033752,1441921006,1441921019
1033753,1441921006,1441921021
1033754,1441921006,1441921023
1033850,1441922281,1441922284
1034030,1441922915,1441922917
1034081,1441923546,1441923556
1034084,1441923546,1441923561
1034164,1441925455,1441925457
1034199,1441926086,1441926091
1034240,1441926719,1441926723
1034532,1441928617,1441928636
1034533,1441928617,1441928647
1035485,1441931811,1441931815
1035486,1441931811,1441931817
1035731,1441932443,1441932446
1035809,1441933708,1441933716
1035810,1441933708,1441933717
1035811,1441933708,1441933718
1035912,1441935617,1441935627
1035945,1441936260,1441936263
1036458,1441944122,1441944138
1036741,1441946100,1441946103
1036823,1441946733,1441946735
1037205,1441949264,1441949270
1039128,1441962330,1441962335
1041939,1441980031,1441980038
1042173,1441981296,1441981300
1042565,1441983194,1441983203
1042721,1441983827,1441983831
1042922,1441984460,1441984463
1043405,1441986359,1441986375
1043543,1441987001,1441987017
1043544,1441987001,1441987022
1043548,1441987001,1441987026
1043671,1441987654,1441987659
1043981,1441988918,1441988934
1043982,1441988918,1441988935
1044222,1441990194,1441990205
1044218,1441990194,1441990203
1044221,1441990194,1441990205
1046134,1442007288,1442007368
1046133,1442007288,1442007368
1046127,1442007288,1442007354
1046135,1442007288,1442007368
1046124,1442007288,1442007351
1046121,1442007288,1442007347
1046122,1442007288,1442007348
1046123,1442007288,1442007351
1046125,1442007288,1442007352
1046126,1442007288,1442007354
1046128,1442007288,1442007361
1046129,1442007288,1442007364
1046130,1442007288,1442007365
1046131,1442007288,1442007366
1046132,1442007288,1442007368
1046136,1442007288,1442007369
1046137,1442007288,1442007371
1046138,1442007288,1442007372
1046139,1442007288,1442007372
1046140,1442007288,1442007374
1046186,1442007931,1442007933
1046275,1442009196,1442009201
1046276,1442009196,1442009203
1046325,1442009829,1442009847
1046369,1442011106,1442011113
1046483,1442013004,1442013006
1046825,1442014902,1442014904
1047779,1442018065,1442018072
1048149,1442019964,1442019971
1048748,1442030516,1442030520
1050362,1442047668,1442047672
1051685,1441933200,1442063284
1051791,1442064532,1442064537
1051895,1442065798,1442065801
1051981,1441409640,1442067068
1052126,1442068963,1442068970
1052437,1442072760,1442072762
1052625,1442075291,1442075294
1052703,1442076556,1442076565
1052756,1442077189,1442077191
1052800,1441936800,1442077830
1052801,1442077822,1442077832
1052847,1442078464,1442078467
1053084,1442080995,1442081000
1053233,1442082893,1442082897
1053295,1442083526,1442083536
